Date,TRDPRC_1
2011-02-25,29.55
2011-02-28,29.72
2011-03-01,29.49
2011-03-02,29.41
2011-03-03,29.71
2011-03-04,29.58
2011-03-07,29.5
2011-03-08,29.76
2011-03-09,29.91
2011-03-10,29.71
2011-03-11,29.73
2011-03-14,29.52
2011-03-15,29.26
2011-03-16,28.8425
2011-03-17,28.98
2011-03-18,29.05
2011-03-21,29.41
2011-03-22,29.37
2011-03-23,29.42
2011-03-24,29.69
2011-03-25,29.69
2011-03-28,29.68
2011-03-29,29.82
2011-03-30,29.98
2011-03-31,29.92
2011-04-01,30.07
2011-04-04,30.13
2011-04-05,30.16
2011-04-06,30.3
2011-04-07,30.34
2011-04-08,30.25
2011-04-11,30.41
2011-04-12,30.51
2011-04-13,30.53
2011-04-14,30.71
2011-04-15,30.84
2011-04-18,30.67
2011-04-19,30.73
2011-04-20,30.89
2011-04-21,30.9
2011-04-25,30.82
2011-04-26,31.03
2011-04-27,31.23
2011-04-28,31.43
2011-04-29,31.52
2011-05-02,31.56
2011-05-03,31.64
2011-05-04,31.6
2011-05-05,31.36
2011-05-06,31.44
2011-05-09,31.55
2011-05-10,31.74
2011-05-11,31.68
2011-05-12,32.15
2011-05-13,32.11
2011-05-16,32.12
2011-05-17,32.19
2011-05-18,32.24
2011-05-19,32.42
2011-05-20,32.32
2011-05-23,32.098
2011-05-24,32.07
2011-05-25,31.86
2011-05-26,31.91
2011-05-27,32.04
2011-05-31,32.31
2011-06-01,31.98
2011-06-02,31.61
2011-06-03,31.31
2011-06-06,31.15
2011-06-07,31.08
2011-06-08,31.1
2011-06-09,31.27
2011-06-10,30.91
2011-06-13,31.05
2011-06-14,31.38
2011-06-15,30.91
2011-06-16,31.16
2011-06-17,31.135
2011-06-20,31.37
2011-06-21,31.34
2011-06-22,31.14
2011-06-23,30.86
2011-06-24,30.61
2011-06-27,30.75
2011-06-28,30.81
2011-06-29,30.99
2011-06-30,31.23
2011-07-01,31.47
2011-07-05,31.46
2011-07-06,31.63
2011-07-07,31.85
2011-07-08,31.74
2011-07-11,31.51
2011-07-12,31.41
2011-07-13,31.41
2011-07-14,31.27
2011-07-15,31.36
2011-07-18,31.16
2011-07-19,31.59
2011-07-20,31.54
2011-07-21,31.8
2011-07-22,31.74
2011-07-25,31.45
2011-07-26,31.37
2011-07-27,31.03
2011-07-28,31.029
2011-07-29,30.83
2011-08-01,30.72
2011-08-02,30.32
2011-08-03,30.44
2011-08-04,29.49
2011-08-05,29.91
2011-08-08,28.78
2011-08-09,29.48
2011-08-10,28.35
2011-08-11,29.19
2011-08-12,29.54
2011-08-15,29.96
2011-08-16,30.03
2011-08-17,30.23
2011-08-18,29.69
2011-08-19,29.55
2011-08-22,29.64
2011-08-23,30.25
2011-08-24,30.38
2011-08-25,29.915
2011-08-26,30.17
2011-08-29,30.71
2011-08-30,30.79
2011-08-31,30.89
2011-09-01,30.78
2011-09-02,30.34
2011-09-06,30.22
2011-09-07,30.76
2011-09-08,30.68
2011-09-09,30.0
2011-09-12,30.03
2011-09-13,30.14
2011-09-14,30.5
2011-09-15,30.86
2011-09-16,30.84
2011-09-19,30.58
2011-09-20,30.64
2011-09-21,30.01
2011-09-22,29.44
2011-09-23,29.5
2011-09-26,30.07
2011-09-27,30.25
2011-09-28,29.68
2011-09-29,29.97
2011-09-30,29.66
2011-10-03,29.23
2011-10-04,29.51
2011-10-05,29.55
2011-10-06,29.9
2011-10-07,30.07
2011-10-10,30.54
2011-10-11,30.48
2011-10-12,30.72
2011-10-13,30.63
2011-10-14,30.87
2011-10-17,30.66
2011-10-18,30.89
2011-10-19,30.8
2011-10-20,30.97
2011-10-21,31.47
2011-10-24,31.25
2011-10-25,30.88
2011-10-26,31.19
2011-10-27,31.59
2011-10-28,31.51
2011-10-31,31.04
2011-11-01,30.5
2011-11-02,30.79
2011-11-03,31.17
2011-11-04,30.99
